NAME,UniprotID,SensorID_Presence,CellCompartment,ProteinName,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,An.color,An.number,Annotation,Sirt6ID_IR2h,Ku80ID_IR2h,Mre11ID_IR2h,Sirt6_shScr.logFC,Sirt6_shNcl.logFC,Sirt6_DiffBound.logFC,Ku80ID_shScr.logFC,Ku80ID_shNcl.logFC,Ku80ID_DiffBound.logFC,Mre11_shScr.logFC,Mre11_shNcl.logFC,Mre11_DiffBound.logFC,Sirt6_shScr.Treatment,Sirt6_shNcl.Treatment,Sirt6_DiffBound.Treatment,Ku80ID_shScr.Treatment,Ku80ID_shNcl.Treatment,Ku80ID_DiffBound.Treatment,Mre11_shScr.Treatment,Mre11_shNcl.Treatment,Mre11_DiffBound.Treatment,Sirt6_shScr.T.Test,Sirt6_shNcl.T.Test,Sirt6_DiffBound.T.Test,Ku80ID_shScr.T.Test,Ku80ID_shNcl.T.Test,Ku80ID_DiffBound.T.Test,Mre11_shScr.T.Test,Mre11_shNcl.T.Test,Mre11_DiffBound.T.Test,Sirt6ID_Presence,Ku80_Prescence,Mre11_Prescence,Sirt6_shScr.p.mod,Sirt6_shScr.q.ord,Sirt6_shScr.q.mod,Sirt6_shNcl.p.mod,Sirt6_shNcl.q.ord,Sirt6_shNcl.q.mod,Sirt6_DiffBound.p.mod,Sirt6_DiffBound.q.ord,Sirt6_DiffBound.q.mod,Ku80ID_shScr.p.mod,Ku80ID_shScr.q.ord,Ku80ID_shScr.q.mod,Ku80ID_shNcl.p.mod,Ku80ID_shNcl.q.ord,Ku80ID_shNcl.q.mod,Ku80ID_DiffBound.p.mod,Ku80ID_DiffBound.q.ord,Ku80ID_DiffBound.q.mod,Mre11_shScr.p.mod,Mre11_shScr.q.ord,Mre11_shScr.q.mod,Mre11_shNcl.p.mod,Mre11_shNcl.q.ord,Mre11_shNcl.q.mod,Mre11_DiffBound.p.mod,Mre11_DiffBound.q.ord,Mre11_DiffBound.q.mod,Time.Point,Order
TPR,P12270,TPR,NuclearMem,"Translocated promoter region, nuclear basket protein",DSB,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000356448,deepskyblue3,4,Nuclear Pore,P12270,P12270,0,8.895444444,12.95711111,4.061666667,4.597111111,8.36,0,0,0,0,shScramble,shNcl,shNcl,shScramble,shNcl,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,Sirt6,Ku80,0,0.003547963,0.001202112,0.000594531,0.000104617,0.001628878,0.000346887,0.021655244,0.127704416,0.07773588,0.169030677,0.010516387,0.008555174,0.0184293,0.006779337,0.00350715,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
LEO1,Q8WVC0,LEO1,Nucleoplasm/Nucleoli_FibrillarCenter,"LEO1 homolog, Paf1/RNA polymerase II complex component",0,Cdc73/Paf1 complex ,histone H2B ubiquitination ,transcription cofactor activity ,9606.ENSP00000299601,darkviolet,2,Chromatin Organization,Q8WVC0,0,0,6.038555556,6.741222222,0,3.759222222,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000526044,0.000331226,0.000143601,0.000154767,0.001567927,0.000441952,0,0,0,0.042878934,0.00404738,0.00288773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
IWS1,Q96ST2,IWS1,Nucleoplasm,"Interacts with SUPT6H, CTD assembly factor 1",0,nucleus,chromatin remodeling,protein binding,9606.ENSP00000295321,darkviolet,2,Chromatin Organization,0,0,0,6.089666667,5.959,0,6.945666667,0,-7.860333333,0,0,0,shScramble,shNcl,0,shScramble,0,shScramble,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.002191569,0.000846197,0.00041306,0.001855362,0.00551109,0.002222739,0,0,0,0.000857582,0.001248379,0.000681601,0,0,0,4.33843E-05,0.002804882,0.00117135,0,0,0,0,0,0,0,0,0,IR2h,3
NUP43,Q8NFH3,NUP43,Nucleoplasm,Nucleoporin 43,0,nuclear pore ,nucleocytoplasmic transport ,structural constituent of nuclear pore ,9606.ENSP00000342262,deepskyblue3,4,Nuclear Pore,Q8NFH3,0,0,4.684444444,0,0,4.155111111,2.657333333,0,0,0,0,shScramble,0,0,shScramble,shNcl,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,Sirt6,Ku80,0,0.035172007,0.006023202,0.003954461,0,0,0,0,0,0,0.057977204,0.00490649,0.003598314,0.248152086,0.006779337,0.004619477,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
HP1BP3,Q5SSJ5,HP1BP3,Nucleoplasm,Heterochromatin protein 1 binding protein 3,0, nuclear speck [GO:0016607],chromatin organization ,chromatin binding ,9606.ENSP00000403039,darkviolet,2,Chromatin Organization,0,Q5SSJ5,0,6.020111111,6.889111111,0,2.711777778,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.015702032,0.003292337,0.001955853,0.004170129,0.008628756,0.0037769,0,0,0,0.265459811,0.015017016,0.012932047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ARID1A,O14497,0,Nucleoplasm,AT-rich interaction domain 1A,0,bBAF complex [GO:0140092]; brahma complex [GO:0035060]; chromatin [GO:0000785]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514],"Neurogenesis, Transcription, Transcription regulation","Chromatin regulator, DNA-binding",9606.ENSP00000320485,darkviolet,2,Chromatin Organization,0,0,0,5.304666667,3.523333333,0,3.179,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000796223,0.000430883,0.000199718,0.009566352,0.011245818,0.006881319,0,0,0,0.045697285,0.004148512,0.003010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
CENPV,Q7Z7K6,0,Nucleoplasm,Centromere protein V,0,cytosol [GO:0005829]; kinetochore [GO:0000776]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle midzone [GO:0051233],"Cell cycle, Cell division, Mitosis",carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872],9606.ENSP00000299736,darkviolet,2,Chromatin Organization,0,0,0,5.766333333,0,0,4.015,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.001945946,0.000778034,0.000381194,0,0,0,0,0,0,0.050674337,0.004487234,0.00323617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
HCFC1,P51610,HCFC1,Nucleoplasm,Host cell factor C1,DSB,MLL1 complex ,histone H3-K4 methylation ,transcription coactivator activity ,9606.ENSP00000309555,darkviolet,2,Chromatin Organization,P51610,P51610,0,4.646888889,5.723555556,0,2.836555556,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.001813614,0.000713163,0.000364749,0.000972091,0.00385819,0.001400019,0,0,0,0.059259783,0.004844838,0.003661337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
CDK2,P24941,0,Nucleoplasm,Cyclin dependent kinase 2,HR,"Cajal body [GO:0015030]; centrosome [GO:0005813]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cyclin A1-CDK2 complex [GO:0097123]; cyclin A2-CDK2 complex [GO:0097124]; cyclin E1-CDK2 complex [GO:0097134]; cyclin E2-CDK2 complex [GO:0097135]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; male germ cell nucleus [GO:0001673]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; X chromosome [GO:0000805]; Y chromosome [GO:0000806]","Cell cycle, Cell division, DNA damage, DNA repair, Meiosis, Mitosis","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000266970,darkviolet,2,Chromatin Organization,0,0,0,5.177555556,0,0,3.426888889,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000962962,0.000488009,0.000232542,0,0,0,0,0,0,0.046183441,0.004202839,0.003030907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
BAZ1B,Q9UIG0,BAZ1B,Nucleoplasm,Bromodomain adjacent to zinc finger domain 1B,DSB,WICH complex,histone phosphorylation,protein tyrosine kinase activity,9606.ENSP00000342434,darkviolet,2,Chromatin Organization,0,0,0,7.401,7.625,0,5.245666667,0,-6.818666667,0,0,0,shScramble,shNcl,0,shScramble,0,shScramble,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.002693603,0.000993647,0.000478927,0.001390634,0.005060142,0.001824343,0,0,0,0.020658837,0.002570205,0.002633911,0,0,0,0.000910427,0.028322544,0.004301183,0,0,0,0,0,0,0,0,0,IR2h,3
GLYR1,Q49A26,GLYR1,Nucleoplasm,Glyoxylate reductase 1 homolog,0,nucleosome ,positive regulation of histone acetylation ,methylated histone binding ,9606.ENSP00000322716,darkviolet,2,Chromatin Organization,Q49A26,0,0,6.239444444,6.043111111,0,4.228111111,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000795025,0.000451802,0.000199667,0.000782859,0.003493803,0.001214621,0,0,0,0.039581881,0.003891114,0.002714557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
GATAD2A,Q86YP4,GATAD2A,Nucleoplasm,GATA zinc finger domain containing 2A,HR,NuRD complex ,histone deacetylation ,histone deacetylase binding ,9606.ENSP00000384899,darkviolet,2,Chromatin Organization,Q86YP4,0,0,0,4.614111111,0,4.613444444,0,0,0,0,0,0,shNcl,0,shScramble,0,0,0,0,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0,0,0,0.003668022,0.007218619,0.003491465,0,0,0,0.023372704,0.002769987,0.002633911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
KDM2A,Q9Y2K7,0,Nucleoplasm,Lysine demethylase 2A,DSB,chromosome [GO:0005694]; nucleoplasm [GO:0005654],"Biological rhythms, Transcription, Transcription regulation, Ubl conjugation pathway","Chromatin regulator, Dioxygenase, DNA-binding, Oxidoreductase, Repressor",9606.ENSP00000432786,darkviolet,2,Chromatin Organization,0,0,0,4.763222222,5.262222222,0,2.761555556,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.004124977,0.001222824,0.000663263,0.002189861,0.005680081,0.002501344,0,0,0,0.105230536,0.007288014,0.005818929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
ELAVL1,Q15717,ELAVL1,Nucleoplasm/Nucleoli,ELAV like RNA binding protein 1,RLOOPS,ribonucleoprotein complex ,mRNA stabilization ,protein kinase binding ,9606.ENSP00000385269,deepskyblue3,4,Nuclear Pore,Q15717,Q15717,0,6.178111111,0,0,5.622444444,3.078666667,0,0,0,0,shScramble,0,0,shScramble,shNcl,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,Sirt6,Ku80,0,0.034009788,0.005963843,0.003838827,0,0,0,0,0,0,0.050633021,0.004544406,0.003235205,0.307249273,0.006779337,0.004619477,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
RING1,Q06587,0,Nucleoplasm,Ring finger protein 1,0,cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]; sex chromatin [GO:0001739]; ubiquitin ligase complex [GO:0000151],"Transcription, Transcription regulation, Ubl conjugation pathway","Chromatin regulator, Repressor, Transferase",9606.ENSP00000363787,darkviolet,2,Chromatin Organization,0,0,0,5.284888889,3.902888889,0,3.474555556,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.004671028,0.00135073,0.000724699,0.023731781,0.02150793,0.01432683,0,0,0,0.091181864,0.006690389,0.00520559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
SMARCE1,Q969G3,0,Nucleoplasm,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",0,bBAF complex [GO:0140092]; brahma complex [GO:0035060]; chromatin [GO:0000785]; kinetochore [GO:0000776]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nuclear chromosome [GO:0000228]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514],Neurogenesis,"Chromatin regulator, DNA-binding",9606.ENSP00000323967,darkviolet,2,Chromatin Organization,0,0,0,6.145333333,0,0,3.729,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.011458415,0.002607897,0.001502728,0,0,0,0,0,0,0.144269173,0.00929035,0.007486076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
VRK1,Q99986,0,Nucleoplasm,VRK serine/threonine kinase 1,0,Cajal body [GO:0015030]; chromatin [GO:0000785]; cytosol [GO:0005829]; Golgi stack [GO:0005795]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Cell cycle, Cell division, Host-virus interaction, Mitosis","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000216639,darkviolet,2,Chromatin Organization,0,0,0,4.205111111,0,0,2.970111111,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,1.78451E-06,4.51303E-07,6.53073E-07,0,0,0,0,0,0,0.002247527,0.001248379,0.000749857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
NCAPG,Q9BPX3,0,Nucleus_1,Condensin complex subunit 3 ,0,"condensed chromosome [GO:0000793]; condensed chromosome, centromeric region [GO:0000779]; condensed nuclear chromosome [GO:0000794]; condensin complex [GO:0000796]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]",cell division [GO:0051301]; mitotic chromosome condensation [GO:0007076]; positive regulation of chromosome condensation [GO:1905821]; positive regulation of chromosome segregation [GO:0051984]; positive regulation of chromosome separation [GO:1905820],0,9606.ENSP00000251496,darkviolet,2,Chromatin Organization,0,0,0,3.343777778,0,-4.738333333,2.696444444,0,0,0,0,0,shScramble,0,shScramble,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,shNcl_vs_shScr,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,2.41972E-05,5.43715E-06,8.06235E-06,0,0,0,0.01104381,0.114808987,0.054809979,0.003101549,0.001288526,0.000876138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MAK16,Q9BXY0,0,Nucleoli,MAK16 homolog,0,"intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]",maturation of 5.8S rRNA [GO:0000460]; maturation of LSU-rRNA [GO:0000470],RNA binding [GO:0003723],9606.ENSP00000353246,lightgreen,7,Ribosome Biosynthesis,0,0,0,0,6.563333333,0,3.104,2.945166667,0,0,0,0,0,shNcl,0,shScramble,shNcl,0,0,0,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,Sirt6,Ku80,0,0,0,0,5.5659E-05,0.000757943,0.000223479,0,0,0,0.044691924,0.004079863,0.00297253,0.126049686,0.006779337,0.004619477,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MDC1,Q14676,MDC1,Nucleoplasm,Mediator of DNA damage checkpoint 1,DSB,chromosome ,DNA repair ,damaged DNA binding ,9606.ENSP00000365588,firebrick1,3,DNA Repair,0,0,0,6.428333333,7.327,0,3.542333333,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.001033205,0.000545401,0.000244508,0.000395679,0.002621341,0.000784904,0,0,0,0.073469299,0.005736162,0.004363958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
C1QBP,Q07021,C1QBP,Nucleoplasm,"Complement component 1 Q subcomponent-binding protein, mitochondrial ",NHEJ,nucleolus ,"mRNA splicing, via spliceosome ",transcription corepressor activity ,9606.ENSP00000225698,lightgreen,7,Ribosome Biosynthesis,Q07021,0,0,0,6.476444444,0,6.471111111,2.5945,0,0,0,0,0,shNcl,0,shScramble,shNcl,0,0,0,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,0,0,0,Sirt6,Ku80,0,0,0,0,0.019126655,0.02150793,0.011942868,0,0,0,0.021877022,0.002712994,0.002633911,0.452437774,0.006779337,0.004619477,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
DDX27,Q96GQ7,DDX27,Nucleoplasm,Probable ATP-dependent RNA helicase DDX27 ,0,nucleolus ,rRNA processing ,RNA helicase activity ,9606.ENSP00000483495,lightgreen,7,Ribosome Biosynthesis,Q96GQ7,0,0,6.764444444,0,0,6.906777778,1.824333333,-3.967666667,0,0,0,shScramble,0,0,shScramble,shNcl,shScramble,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.027138775,0.005019202,0.003142718,0,0,0,0,0,0,0.02583854,0.003029208,0.002633911,0.564053337,0.007629982,0.004619477,0.00831816,0.035682187,0.032152869,0,0,0,0,0,0,0,0,0,IR2h,3
FUS,P35637,FUS,Nucleoplasm,FUS RNA binding protein,HR,nucleoplasm ,double-strand break repair ,transcription coactivator activity ,9606.ENSP00000254108,firebrick1,3,DNA Repair,0,0,0,6.499111111,6.003777778,0,6.454444444,0,-7.215333333,0,0,0,shScramble,shNcl,0,shScramble,0,shScramble,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.015786186,0.003323105,0.0019639,0.015893366,0.02020528,0.010242542,0,0,0,0.018544751,0.002400292,0.002633911,0,0,0,0.012551481,0.035682187,0.036975743,0,0,0,0,0,0,0,0,0,IR2h,3
BCLAF1,Q9NYF8,BCLAF1,Nucleoplasm,BCL2 associated transcription factor 1,0,mediator complex ,"transcription, DNA-templated ",transcription cofactor activity ,9606.ENSP00000435210,firebrick1,3,DNA Repair,0,Q9NYF8,0,7.949444444,7.819111111,0,7.793111111,0,-6.741666667,0,0,0,shScramble,shNcl,0,shScramble,0,shScramble,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.001195977,0.000616991,0.00027368,0.000868548,0.004154707,0.001311906,0,0,0,0.001515542,0.001248379,0.000729002,0,0,0,0.014063029,0.035682187,0.036975743,0,0,0,0,0,0,0,0,0,IR2h,3
ARPC2,O15144,0,Nucleoplasm,Actin related protein 2/3 complex subunit 2,DSB,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; muscle cell projection membrane [GO:0036195]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; site of double-strand break [GO:0035861]; synaptic vesicle membrane [GO:0030672],actin filament polymerization [GO:0030041]; actin polymerization-dependent cell motility [GO:0070358]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; positive regulation of actin filament polymerization [GO:0030838]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026],Actin-binding,9606.ENSP00000295685,firebrick1,3,DNA Repair,0,0,0,4.991777778,0,0,3.491444444,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.001672887,0.000688578,0.00034262,0,0,0,0,0,0,0.047508196,0.004284068,0.003088294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
UNG,P13051,UNG,Nucleoplasm,Uracil DNA glycosylase,BER,nucleus,base-excision repair,uracil DNA N-glycosylase activity,9606.ENSP00000242576,firebrick1,3,DNA Repair,0,0,0,3.277,0,0,3.340333333,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.011366908,0.002328343,0.00149463,0,0,0,0,0,0,0.035651121,0.00356639,0.002633911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
RFC1,P35251,0,Nucleoplasm,Replication factor C subunit 1,HR,DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"DNA replication, Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000371321,firebrick1,3,DNA Repair,0,0,0,5.727333333,3.737,0,2.959,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000514822,0.000318267,0.000140729,0.007341547,0.009495918,0.005675338,0,0,0,0.067901504,0.005359149,0.004094837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
INTS3,Q68E01,0,Nucleoplasm/Nucleoli,Integrator complex subunit 3,0,cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; SOSS complex [GO:0070876],"DNA damage, DNA repair",0,9606.ENSP00000318641,firebrick1,3,DNA Repair,0,0,0,5.982222222,5.211222222,0,3.825222222,0,0,0,0,0,shScramble,shNcl,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000822002,0.00045575,0.000204905,0.002083273,0.005529536,0.002415538,0,0,0,0.046911745,0.004278789,0.003060752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
SENP3,Q9H4L4,0,Nucleoplasm/Nucleoli,SUMO specific peptidase 3,HR,cytoplasm [GO:0005737]; MLL1 complex [GO:0071339]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Ubl conjugation pathway,"Hydrolase, Protease, Thiol protease",9606.ENSP00000314029,firebrick1,3,DNA Repair,0,0,0,0,4.633,0,2.432333333,0,0,0,0,0,0,shNcl,0,shScramble,0,0,0,0,0,0,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0,0,0,0.001286674,0.003917362,0.001722061,0,0,0,0.086232621,0.006249179,0.004971987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
RFC5,P40937,RFC5,Nucleoplasm,Replication factor C subunit 5,HR, DNA replication factor C complex [GO:0005663],DNA duplex unwinding ,ATPase activity ,9606.ENSP00000408295,firebrick1,3,DNA Repair,0,0,0,7.040666667,0,0,4.354333333,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000324818,0.000235272,9.3766E-05,0,0,0,0,0,0,0.03818573,0.003809192,0.002645261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
THOC2,Q8NI27,THOC2,Nucleoplasm,THO complex subunit 2,0,transcription export complex ,RNA processing ,mRNA binding ,9606.ENSP00000245838,deepskyblue3,4,Nuclear Pore,Q8NI27,0,0,6.061666667,6.616,0,4.077666667,0,-4.835,0,0,0,shScramble,shNcl,0,shScramble,0,shScramble,0,0,0,shScr_vs_Cneg,shNcl_vs_Cneg,0,shScr_vs_Cneg,0,shNcl_vs_shScr,0,0,0,Sirt6,Ku80,0,0.000881522,0.000479081,0.000216254,0.00021938,0.001830176,0.000544341,0,0,0,0.015618184,0.002032349,0.002633911,0,0,0,0.008441676,0.035682187,0.032304002,0,0,0,0,0,0,0,0,0,IR2h,3
RPA2,P15927,0,Nucleoplasm,Replication protein A2,HR,"chromatin [GO:0000785]; chromosome, telomeric region [GO:0000781]; DNA replication factor A complex [GO:0005662]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]","DNA damage, DNA recombination, DNA repair, DNA replication",DNA-binding,9606.ENSP00000363017,firebrick1,3,DNA Repair,0,0,0,5.179333333,0,0,3.160333333,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000764779,0.000414863,0.000194011,0,0,0,0,0,0,0.045269304,0.004121377,0.002993192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
MED1,Q15648,MED1,Nucleoplasm,Mediator complex subunit 1,HR,mediator complex ,"transcription, DNA-templated ",transcription coactivator activity ,9606.ENSP00000300651,firebrick1,3,DNA Repair,0,0,0,4.931555556,0,0,2.468888889,0,0,0,0,0,shScramble,0,0,shScramble,0,0,0,0,0,shScr_vs_Cneg,0,0,shScr_vs_Cneg,0,0,0,0,0,Sirt6,Ku80,0,0.000260857,0.000164605,7.65114E-05,0,0,0,0,0,0,0.055504491,0.004537659,0.003481038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IR2h,3
