NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
OASL,Q15646,2'-5'-oligoadenylate synthetase like,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"Antiviral defense, Immunity, Innate immunity",RNA-binding,9606.ENSP00000257570,RNA Metabolism,gold,8,0,4.322777778,0,shNcl,IR2h,3,Mre11ID
PABPC1,P11940,Polyadenylate-binding protein 1 ,Nucleoplasm,HR,mCRD-mediated mRNA stability complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000313007,RNA Metabolism,gold,8,6.325666667,8.585,shScramble,shNcl,IR2h,3,Mre11ID
PABPC4,Q13310,Polyadenylate-binding protein 4 ,Nucleoplasm,0,ribonucleoprotein complex ,rRNA processing ,mRNA binding ,9606.ENSP00000361949,RNA Metabolism,gold,8,5.722,8.401333333,shScramble,shNcl,IR2h,3,Mre11ID
PCBP1,Q15365,Poly(rC) binding protein 1,Nucleoplasm,NER,nuclear speck ,"transcription, DNA-templated ",mRNA binding ,9606.ENSP00000305556,RNA Metabolism,gold,8,5.932333333,5.714,shScramble,shNcl,IR2h,3,Mre11ID
PCBP2,Q15366,Poly(rC) binding protein 2,Nucleoplasm,DSB,nucleoplasm ,"transcription, DNA-templated ",ubiquitin protein ligase binding ,9606.ENSP00000352438,RNA Metabolism,gold,8,5.522222222,5.800555556,shScramble,shNcl,IR2h,3,Mre11ID
PNPT1,Q8TCS8,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial ",Nucleoplasm,MMR,nucleus ,regulation of cellular senescence ,miRNA binding ,9606.ENSP00000400646,RNA Metabolism,gold,8,7.962111111,7.464444444,shScramble,shNcl,IR2h,3,Mre11ID
PRPF4,O43172,Pre-mRNA processing factor 4,Nucleoplasm,NER,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000363313,RNA Metabolism,gold,8,5.697555556,6.146555556,shScramble,shNcl,IR2h,3,Mre11ID
RBM12,Q9NTZ6,RNA binding motif protein 12,Nucleoplasm,0,nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904],regulation of RNA splicing [GO:0043484],RNA-binding,9606.ENSP00000363228,RNA Metabolism,gold,8,0,4.817333333,0,shNcl,IR2h,3,Mre11ID
RBM39,Q14498,RNA binding motif protein 39,Nucleoplasm,NER,nuclear speck ,RNA processing ,RNA binding ,9606.ENSP00000253363,RNA Metabolism,gold,8,4.902222222,5.587888889,shScramble,shNcl,IR2h,3,Mre11ID
RTCB,Q9Y3I0,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",Nucleoplasm,DSB,nucleoplasm ,tRNA splicing ,RNA binding ,9606.ENSP00000216038,RNA Metabolism,gold,8,6.948111111,8.051444444,shScramble,shNcl,IR2h,3,Mre11ID
SF3A1,Q15459,Splicing factor 3a subunit 1,Nucleoplasm,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000215793,RNA Metabolism,gold,8,6.947888889,6.389222222,shScramble,shNcl,IR2h,3,Mre11ID
SF3A2,Q15428,Splicing factor 3a subunit 2,Nucleoplasm,HR, spliceosomal complex,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000221494,RNA Metabolism,gold,8,6.120333333,6.292333333,shScramble,shNcl,IR2h,3,Mre11ID
SF3A3,Q12874,Splicing factor 3a subunit 3,Nucleoplasm,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000362110,RNA Metabolism,gold,8,4.886222222,6.767555556,shScramble,shNcl,IR2h,3,Mre11ID
SMU1,Q2TAY7,WD40 repeat-containing protein SMU1 ,Nucleoplasm,0,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000380336,RNA Metabolism,gold,8,5.293222222,6.202555556,shScramble,shNcl,IR2h,3,Mre11ID
SND1,Q7KZF4,Staphylococcal nuclease domain-containing protein 1 ,Nucleoplasm,HR,RISC complex ,"transcription, DNA-templated ",nuclease activity ,9606.ENSP00000346762,RNA Metabolism,gold,8,7.107333333,8.493666667,shScramble,shNcl,IR2h,3,Mre11ID
SNRNP40,Q96DI7,Small nuclear ribonucleoprotein U5 subunit 40,Nucleoplasm,HR,catalytic step 2 spliceosome ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000263694,RNA Metabolism,gold,8,6.198555556,5.244222222,shScramble,shNcl,IR2h,3,Mre11ID
SNRPB2,P08579,Small nuclear ribonucleoprotein polypeptide B2,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasmic ribonucleoprotein granule [GO:0036464]; fibrillar center [GO:0001650]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U2-type spliceosomal complex [GO:0005684],"mRNA processing, mRNA splicing","Ribonucleoprotein, RNA-binding",9606.ENSP00000246071,RNA Metabolism,gold,8,0,5.321888889,0,shNcl,IR2h,3,Mre11ID
SNRPN,P63162,Small nuclear ribonucleoprotein polypeptide N,Nucleoplasm,0,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; small nuclear ribonucleoprotein complex [GO:0030532]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4 snRNP [GO:0005687]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682],"mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]","Ribonucleoprotein, RNA-binding",9606.ENSP00000494831,RNA Metabolism,gold,8,0,4.524666667,0,shNcl,IR2h,3,Mre11ID
SRRM2,Q9UQ35,Serine/arginine repetitive matrix 2,Nucleoplasm,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000301740,RNA Metabolism,gold,8,5.021444444,8.140444444,shScramble,shNcl,IR2h,3,Mre11ID
SRSF7,Q16629,Serine and arginine rich splicing factor 7,Nucleoplasm,0,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"mRNA processing, mRNA splicing, mRNA transport, Transport","Repressor, RNA-binding",9606.ENSP00000325905,RNA Metabolism,gold,8,0,4.185666667,0,shNcl,IR2h,3,Mre11ID
SYNCRIP,O60506,Synaptotagmin binding cytoplasmic RNA interacting protein,Nucleoplasm,MMR,CRD-mediated mRNA stability complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000358635,RNA Metabolism,gold,8,0,4.376,0,shNcl,IR2h,3,Mre11ID
TARDBP,Q13148,TAR DNA binding protein,Nucleoplasm,DSB,nucleoplasm ,3'-UTR-mediated mRNA destabilization ,RNA binding ,9606.ENSP00000240185,RNA Metabolism,gold,8,5.382444444,5.655777778,shScramble,shNcl,IR2h,3,Mre11ID
TARS2,Q9BW92,"Threonyl-tRNA synthetase 2, mitochondrial",Nucleoplasm,0,mitochondrial matrix,threonyl-tRNA aminoacylation,threonine-tRNA ligase activity,9606.ENSP00000358060,RNA Metabolism,gold,8,6.741555556,6.248555556,shScramble,shNcl,IR2h,3,Mre11ID
TIMM50,Q3ZCQ8,Translocase of inner mitochondrial membrane 50,Nucleoplasm,0,nuclear speck,release of cytochrome c from mitochondria,protein tyrosine phosphatase activity,9606.ENSP00000445806,RNA Metabolism,gold,8,6.076666667,7.638,shScramble,shNcl,IR2h,3,Mre11ID
TRMT10C,Q7L0Y3,"TRNA methyltransferase 10C, mitochondrial RNase P subunit",Nucleoplasm,0,mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tRNA methyltransferase complex [GO:0043527],tRNA processing,"Methyltransferase, Transferase",9606.ENSP00000312356,RNA Metabolism,gold,8,4.715333333,6.983666667,shScramble,shNcl,IR2h,3,Mre11ID
UPF1,Q92900,UPF1 RNA helicase and ATPase,Nucleoplasm,0," chromosome, telomeric region [GO:0000781]",RNA processing ,RNA helicase activity ,9606.ENSP00000470142,RNA Metabolism,gold,8,0,5.241,0,shNcl,IR2h,3,Mre11ID
USP39,Q53GS9,Ubiquitin specific peptidase 39,Nucleoplasm,0,spliceosomal complex,"mRNA splicing, via spliceosome",thiol-dependent ubiquitin-specific protease activity,9606.ENSP00000312981,RNA Metabolism,gold,8,0,5.198666667,0,shNcl,IR2h,3,Mre11ID
ZC3HAV1,Q7Z2W4,Zinc finger CCCH-type antiviral protein 1 ,Nucleoplasm,0,nucleus ,RNA processing ,RNA binding ,9606.ENSP00000242351,RNA Metabolism,gold,8,0,6.653,0,shNcl,IR2h,3,Mre11ID
ZNF638,Q14966,Zinc finger protein 638,Nucleoplasm,0,nucleolus ,rRNA processing ,transcription cofactor activity ,9606.ENSP00000386433,RNA Metabolism,gold,8,0,8.014777778,0,shNcl,IR2h,3,Mre11ID
ZRANB2,O95218,Zinc finger RANBP2-type containing 2,Nucleoplasm,0,nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000359958,RNA Metabolism,gold,8,0,4.058777778,0,shNcl,IR2h,3,Mre11ID
BOP1,Q14137,BOP1 ribosomal biogenesis factor,Nucleoplasm/Nucleolar_Rim,0,PeBoW complex,rRNA processing,RNA binding,9606.ENSP00000455106,RNA Metabolism,gold,8,4.785333333,4.144666667,shScramble,shNcl,IR2h,3,Mre11ID
EXOSC10,Q01780,Exosome component 10,Nucleoplasm/Nucleolar_Rim,HR,exosome (RNase complex) ,rRNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000366135,RNA Metabolism,gold,8,6.365777778,5.441777778,shScramble,shNcl,IR2h,3,Mre11ID
PES1,O00541,Pescadillo ribosomal biogenesis factor 1,Nucleoplasm/Nucleolar_Rim,0,PeBoW complex ,rRNA processing ,ribonucleoprotein complex binding ,9606.ENSP00000346725,RNA Metabolism,gold,8,0,5.488666667,0,shNcl,IR2h,3,Mre11ID
ADAR,P55265,Adenosine deaminase RNA specific,Nucleoplasm/Nucleoli,0,supraspliceosomal complex ,RNA processing ,RNA binding ,9606.ENSP00000357459,RNA Metabolism,gold,8,6.831444444,7.089777778,shScramble,shNcl,IR2h,3,Mre11ID
DCAF13,Q9NV06,DDB1 and CUL4 associated factor 13,Nucleoplasm/Nucleoli,0,Cul4-RING E3 ubiquitin ligase complex,rRNA processing,"substrate recognition for ubiquitination,",9606.ENSP00000297579,RNA Metabolism,gold,8,5.392555556,4.628888889,shScramble,shNcl,IR2h,3,Mre11ID
EXOSC2,Q13868,Exosome component 2,Nucleoplasm/Nucleoli,DSB,exosome (RNase complex) ,RNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000361433,RNA Metabolism,gold,8,4.877,4.594,shScramble,shNcl,IR2h,3,Mre11ID
EXOSC9,Q06265,Exosome component 9,Nucleoplasm/Nucleoli,DSB,exosome (RNase complex) ,rRNA processing ,3'-5'-exoribonuclease activity ,9606.ENSP00000368984,RNA Metabolism,gold,8,4.307888889,4.323555556,shScramble,shNcl,IR2h,3,Mre11ID
SRSF5,Q13243,Serine and arginine rich splicing factor 5,Nucleoplasm/Nucleoli,0,cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"mRNA processing, mRNA splicing",RNA-binding,9606.ENSP00000452123,RNA Metabolism,gold,8,0,5.795444444,0,shNcl,IR2h,3,Mre11ID
CMSS1,Q9BQ75,Cms1 ribosomal small subunit homolog,Nucleoplasm/Nucleoli/NuclearMem,0,0,0,RNA binding [GO:0003723],9606.ENSP00000410396,RNA Metabolism,gold,8,0,4.180444444,0,shNcl,IR2h,3,Mre11ID
PLRG1,O43660,Pleiotropic regulator 1,Nucleoplasm/Nucleoli_FibrillarCenter/NuclearMem,0,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000424417,RNA Metabolism,gold,8,6.276777778,5.652444444,shScramble,shNcl,IR2h,3,Mre11ID
CNOT1,A5YKK6,CCR4-NOT transcription complex subunit 1 ,Nucleus_1,0,CCR4-NOT complex [GO:0030014]; CCR4-NOT core complex [GO:0030015]; cytosol [GO:0005829]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]; P-body [GO:0000932]; peroxisomal membrane [GO:0005778],"miRNA-mediated post-transcriptional gene silencing [GO:0035195]; negative regulation of intracellular estrogen receptor signaling pathway [GO:0033147]; negative regulation of retinoic acid receptor signaling pathway [GO:0048387]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of translation [GO:0017148]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; positive regulation of cytoplasmic mRNA processing body assembly [GO:0010606]; positive regulation of mRNA catabolic process [GO:0061014]; positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:1900153]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; regulation of stem cell population maintenance [GO:2000036]; trophectodermal cell differentiation [GO:0001829]",armadillo repeat domain binding [GO:0070016]; molecular adaptor activity [GO:0060090]; nuclear estrogen receptor binding [GO:0030331]; nuclear retinoic acid receptor binding [GO:0042974]; protein domain specific binding [GO:0019904]; RNA binding [GO:0003723],9606.ENSP00000320949,RNA Metabolism,gold,8,0,4.019444444,0,shNcl,IR2h,3,Mre11ID
MOV10,Q9HCE1,Helicase MOV-10 ,Nucleus_1,0,cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; extracellular space [GO:0005615]; nucleus [GO:0005634]; P granule [GO:0043186]; P-body [GO:0000932],3'-UTR-mediated mRNA destabilization [GO:0061158]; defense response to virus [GO:0051607]; miRNA-mediated gene silencing by mRNA destabilization [GO:0035279]; miRNA-mediated post-transcriptional gene silencing [GO:0035195]; positive regulation of mRNA catabolic process [GO:0061014]; regulation of neuron projection arborization [GO:0150011]; regulatory ncRNA-mediated post-transcriptional gene silencing [GO:0035194]; retrotransposon silencing [GO:0010526]; retrotransposon silencing by mRNA destabilization [GO:0141008],5'-3' RNA helicase activity [GO:0032574]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; RNA binding [GO:0003723],9606.ENSP00000399797,RNA Metabolism,gold,8,0,3.933111111,0,shNcl,IR2h,3,Mre11ID
CERS2,Q96G23,Ceramide synthase 2,NuclearMem,0,nucleus,ceramide biosynthetic process,DNA binding,9606.ENSP00000271688,Transcription Regulation,slateblue1,9,0,6.145555556,0,shNcl,IR2h,3,Mre11ID
SEC11A,P67812,"SEC11 homolog A, signal peptidase complex subunit",NuclearMem,0,endoplasmic reticulum membrane [GO:0005789]; signal peptidase complex [GO:0005787],response to virus [GO:0009615]; signal peptide processing [GO:0006465],"Hydrolase, Protease",9606.ENSP00000452697,Transcription Regulation,slateblue1,9,0,4.170444444,0,shNcl,IR2h,3,Mre11ID
PDK3,Q15120,Pyruvate dehydrogenase kinase 3,Nucleoli,0,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730],cellular response to fatty acid [GO:0071398]; cellular response to glucose stimulus [GO:0071333]; hypoxia-inducible factor-1alpha signaling pathway [GO:0097411]; peptidyl-serine phosphorylation [GO:0018105]; peroxisome proliferator activated receptor signaling pathway [GO:0035357]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]; regulation of glucose metabolic process [GO:0010906]; regulation of reactive oxygen species metabolic process [GO:2000377],"Kinase, Transferase",9606.ENSP00000498864,Transcription Regulation,slateblue1,9,0,2.46,0,shNcl,IR2h,3,Mre11ID
TAPBP,O15533,TAP binding protein,Nucleoli,0,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi membrane [GO:0000139]; lumenal side of endoplasmic reticulum membrane [GO:0098553]; MHC class I peptide loading complex [GO:0042824]; phagocytic vesicle membrane [GO:0030670]; Tapasin-ERp57 complex [GO:0061779],"antigen processing and presentation of endogenous peptide antigen via MHC class I [GO:0019885]; MHC class Ib protein complex assembly [GO:0002398]; peptide antigen assembly with MHC class I protein complex [GO:0002502]; peptide antigen stabilization [GO:0050823]; protein-containing complex assembly [GO:0065003]; regulation of gene expression [GO:0010468]; regulation of protein complex stability [GO:0061635]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]",MHC class I protein binding [GO:0042288]; MHC class I protein complex binding [GO:0023024]; molecular adaptor activity [GO:0060090]; peptide antigen binding [GO:0042605]; protein folding chaperone [GO:0044183]; TAP complex binding [GO:0062061]; TAP1 binding [GO:0046978]; TAP2 binding [GO:0046979]; unfolded protein binding [GO:0051082],9606.ENSP00000404833,Transcription Regulation,slateblue1,9,0,7.195777778,0,shNcl,IR2h,3,Mre11ID
UBTF,P17480,Upstream binding transcription factor,Nucleoli_FibrillarCenter,0,fibrillar center [GO:0001650]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Transcription, Transcription regulation","Activator, DNA-binding",9606.ENSP00000302640,Transcription Regulation,slateblue1,9,0,4.349333333,0,shNcl,IR2h,3,Mre11ID
ACTN1,P12814,Alpha-actinin-1 ,Nucleoplasm,0, cortical actin cytoskeleton [GO:0030864],actin filament capping ,actin filament organization ,9606.ENSP00000377941,Transcription Regulation,slateblue1,9,5.459111111,5.886777778,shScramble,shNcl,IR2h,3,Mre11ID
CDK9,P50750,Cyclin dependent kinase 9,Nucleoplasm,0,cyclin/CDK positive transcription elongation factor complex [GO:0008024]; cytoplasmic ribonucleoprotein granule [GO:0036464]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-TEFb complex [GO:0070691]; PML body [GO:0016605]; transcription elongation factor complex [GO:0008023],"DNA damage, DNA repair, Host-virus interaction, Transcription, Transcription regulation","Kinase, Serine/threonine-protein kinase, Transferase",9606.ENSP00000362361,Transcription Regulation,slateblue1,9,0,3.412444444,0,shNcl,IR2h,3,Mre11ID
CTBP2,P56545,C-terminal binding protein 2,Nucleoplasm,0,"transcriptional repressor complex,",negative regulation of cell proliferation,transcription corepressor activity,9606.ENSP00000311825,Transcription Regulation,slateblue1,9,0,4.531333333,0,shNcl,IR2h,3,Mre11ID
DDX17,Q92841,DEAD-box helicase 17,Nucleoplasm,0,ribonucleoprotein complex ,RNA processing ,transcription coactivator activity ,9606.ENSP00000380033,Transcription Regulation,slateblue1,9,4.764555556,7.874888889,shScramble,shNcl,IR2h,3,Mre11ID
DHCR24,Q15392,Delta,Nucleoplasm,0,nucleus,negative regulation of cell proliferation,delta24(24-1) sterol reductase activity,9606.ENSP00000360316,Transcription Regulation,slateblue1,9,5.881333333,8.489,shScramble,shNcl,IR2h,3,Mre11ID
DHRS7B,Q6IAN0,Dehydrogenase/reductase SDR family member 7B ,Nucleoplasm,0,transcription factor complex,"negative regulation of transcription, DNA-templated","transcription corepressor activity,",9606.ENSP00000378887,Transcription Regulation,slateblue1,9,0,4.140222222,0,shNcl,IR2h,3,Mre11ID
DPM1,O60762,Dolichol-phosphate mannosyltransferase subunit 1 ,Nucleoplasm,0,nucleus,protein glycosylation,"transferase activity, transferring glycosyl groups",9606.ENSP00000360638,Transcription Regulation,slateblue1,9,5.797666667,6.472,shScramble,shNcl,IR2h,3,Mre11ID
FUBP3,Q96I24,Far upstream element binding protein 3,Nucleoplasm,0,nucleus ,"transcription, DNA-templated ",single-stranded DNA binding ,9606.ENSP00000318177,Transcription Regulation,slateblue1,9,5.697222222,6.148222222,shScramble,shNcl,IR2h,3,Mre11ID
G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2 ,Nucleoplasm,0,ribonucleoprotein complex ,mRNA transport ,mRNA binding ,9606.ENSP00000352738,Transcription Regulation,slateblue1,9,6.089777778,6.415111111,shScramble,shNcl,IR2h,3,Mre11ID
GPD2,P43304,"Glycerol-3-phosphate dehydrogenase, mitochondrial ",Nucleoplasm,0,glycerol-3-phosphate dehydrogenase complex,glycerol catabolic process,glycerol-3-phosphate dehydrogenase activity,9606.ENSP00000308610,Transcription Regulation,slateblue1,9,5.933777778,7.774111111,shScramble,shNcl,IR2h,3,Mre11ID
GTF2F1,P35269,General transcription factor IIF subunit 1,Nucleoplasm,0,cell junction [GO:0030054]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIF complex [GO:0005674],"Transcription, Transcription regulation",DNA-binding,9606.ENSP00000377969,Transcription Regulation,slateblue1,9,0,2.921444444,0,shNcl,IR2h,3,Mre11ID
HADHB,P55084,"Trifunctional enzyme subunit beta, mitochondrial ",Nucleoplasm,0,mitochondrial nucleoid,gene expression,"acetyl-CoA C-acetyltransferase activity,GO:0003988~acetyl-CoA C-acyltransferase activity,",9606.ENSP00000325136,Transcription Regulation,slateblue1,9,6.437333333,6.965666667,shScramble,shNcl,IR2h,3,Mre11ID
ITGB6,P18564,Integrin subunit beta 6,Nucleoplasm,0,cell junction [GO:0030054]; cell surface [GO:0009986]; centrosome [GO:0005813]; external side of plasma membrane [GO:0009897]; focal adhesion [GO:0005925]; integrin alphav-beta6 complex [GO:0034685]; integrin complex [GO:0008305]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; receptor complex [GO:0043235],"Cell adhesion, Host-virus interaction","Host cell receptor for virus entry, Integrin, Receptor",9606.ENSP00000283249,Transcription Regulation,slateblue1,9,0,4.171444444,0,shNcl,IR2h,3,Mre11ID
