NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
MRPL23,A0AAG2SUK6,Mitochondrial ribosomal protein L23,Nucleoli_FibrillarCenter,0,0,0,"Ribonucleoprotein, Ribosomal protein",,Ribosome Biosynthesis,lightgreen,7,5.172,6.366666667,shScramble,shNcl,IR2h,3,Sirt6
NCBP3,Q53F19,Nuclear cap binding subunit 3,Nucleoplasm,0,cytoplasm [GO:0005737]; nuclear cap binding complex [GO:0005846]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; RNA cap binding complex [GO:0034518],"Antiviral defense, mRNA capping, mRNA processing, mRNA transport, Transport",RNA-binding,9606.ENSP00000373657,Nuclear Pore,deepskyblue3,4,5.054888889,0,shScramble,0,IR2h,3,Sirt6
IARS1,P41252,Isoleucyl-tRNA synthetase 1,Nucleoplasm,HR,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654],Protein biosynthesis,"Aminoacyl-tRNA synthetase, Ligase",9606.ENSP00000364794,Ribosome Biosynthesis,lightgreen,7,4.292,6.438,shScramble,shNcl,IR2h,3,Sirt6
MRPL21,Q7Z2W9,Mitochondrial ribosomal protein L21,Nucleoplasm,0,mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739],mitochondrial translation [GO:0032543],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000354580,Ribosome Biosynthesis,lightgreen,7,5.088222222,5.841888889,shScramble,shNcl,IR2h,3,Sirt6
NUP37,Q8NFH4,Nucleoporin 37,Nucleoplasm,0,cytosol [GO:0005829]; kinetochore [GO:0000776]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nuclear pore outer ring [GO:0031080]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"Cell cycle, Cell division, Chromosome partition, Mitosis, mRNA transport, Protein transport, Translocation, Transport",0,9606.ENSP00000448054,Nuclear Pore,deepskyblue3,4,6.887444444,0,shScramble,0,IR2h,3,Sirt6
PDF,Q9HBH1,"Peptide deformylase, mitochondrial",Nucleoplasm,0,mitochondrion [GO:0005739],Protein biosynthesis,Hydrolase,9606.ENSP00000288022,Ribosome Biosynthesis,lightgreen,7,5.365666667,3.686,shScramble,shNcl,IR2h,3,Sirt6
TSR1,Q2NL82,TSR1 ribosome maturation factor,Nucleoplasm,0,"cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]",Ribosome biogenesis,GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; U3 snoRNA binding [GO:0034511],9606.ENSP00000301364,Ribosome Biosynthesis,lightgreen,7,3.640777778,4.945111111,shScramble,shNcl,IR2h,3,Sirt6
PI4KA,P42356,Phosphatidylinositol 4-kinase alpha,Nucleoplasm,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi-associated vesicle membrane [GO:0030660]; membrane [GO:0016020]; plasma membrane [GO:0005886],Lipid metabolism,"Kinase, Transferase",9606.ENSP00000255882,Nuclear Pore,deepskyblue3,4,2.325777778,0,shScramble,0,IR2h,3,Sirt6
YARS2,Q9Y2Z4,Tyrosyl-tRNA synthetase 2,Nucleoplasm,0,cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nuclear body [GO:0016604],Protein biosynthesis,"Aminoacyl-tRNA synthetase, Ligase",9606.ENSP00000320658,Ribosome Biosynthesis,lightgreen,7,5.259888889,6.112555556,shScramble,shNcl,IR2h,3,Sirt6
NOC3L,Q8WTT2,NOC3 like DNA replication regulator,Nucleoplasm/Nucleolar_Rim,0,mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],DNA replication initiation [GO:0006270]; fat cell differentiation [GO:0045444],chromatin binding [GO:0003682]; RNA binding [GO:0003723],9606.ENSP00000360412,Ribosome Biosynthesis,lightgreen,7,6.694222222,4.941888889,shScramble,shNcl,IR2h,3,Sirt6
PIP5K1A,Q99755,Phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Nucleoplasm,0,cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587],Lipid metabolism,"Kinase, Transferase",9606.ENSP00000357883,Nuclear Pore,deepskyblue3,4,4.439444444,0,shScramble,0,IR2h,3,Sirt6
MDN1,Q9NU22,Midasin AAA ATPase 1,Nucleoplasm/Nucleoli,0,"cytosol [GO:0005829]; intermediate filament cytoskeleton [GO:0045111]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]",ribosomal large subunit assembly [GO:0000027]; ribosomal large subunit export from nucleus [GO:0000055],Chaperone,9606.ENSP00000358400,Ribosome Biosynthesis,lightgreen,7,5.18,5.459,shScramble,shNcl,IR2h,3,Sirt6
RARS1,P54136,Arginyl-tRNA synthetase 1,Nucleoplasm/Nucleoli,0,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],Protein biosynthesis,"Aminoacyl-tRNA synthetase, Ligase",9606.ENSP00000231572,Ribosome Biosynthesis,lightgreen,7,3.447777778,5.203111111,shScramble,shNcl,IR2h,3,Sirt6
UTP6,Q9NYH9,UTP6 small subunit processome component,Nucleoplasm/Nucleoli,0,chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040],rRNA processing,snoRNA binding [GO:0030515],9606.ENSP00000261708,Ribosome Biosynthesis,lightgreen,7,5.222444444,4.518444444,shScramble,shNcl,IR2h,3,Sirt6
AIMP1,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 ,Nucleus_1,0,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cell surface [GO:0009986]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleus [GO:0005634],angiogenesis [GO:0001525]; apoptotic process [GO:0006915]; cell-cell signaling [GO:0007267]; defense response to virus [GO:0051607]; inflammatory response [GO:0006954]; leukocyte migration [GO:0050900]; negative regulation of endothelial cell proliferation [GO:0001937]; positive regulation of glucagon secretion [GO:0070094]; translation [GO:0006412],cytokine activity [GO:0005125]; GTPase binding [GO:0051020]; protein homodimerization activity [GO:0042803]; tRNA binding [GO:0000049],9606.ENSP00000378191,Ribosome Biosynthesis,lightgreen,7,0,2.485444444,0,shNcl,IR2h,3,Sirt6
EEF1A2,Q05639,Elongation factor 1-alpha 2 ,Nucleus_1,0,cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; eukaryotic translation elongation factor 1 complex [GO:0005853]; synapse [GO:0045202],positive regulation of apoptotic process [GO:0043065]; positive regulation of lipid kinase activity [GO:0090218]; regulation of chaperone-mediated autophagy [GO:1904714]; translation [GO:0006412]; translational elongation [GO:0006414],"GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; translation elongation factor activity [GO:0003746]; translation factor activity, RNA binding [GO:0008135]",9606.ENSP00000217182,Ribosome Biosynthesis,lightgreen,7,4.962888889,4.991555556,shScramble,shNcl,IR2h,3,Sirt6
EIF3E,P60228,Eukaryotic translation initiation factor 3 subunit E ,Nucleus_1,0,"chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; postsynaptic density [GO:0014069]","formation of cytoplasmic translation initiation complex [GO:0001732]; negative regulation of translational initiation [GO:0045947]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; positive regulation of mRNA binding [GO:1902416]; positive regulation of translation [GO:0045727]; regulation of translational initiation [GO:0006446]; translational initiation [GO:0006413]",cadherin binding [GO:0045296]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743],9606.ENSP00000220849,Ribosome Biosynthesis,lightgreen,7,0,6.463111111,0,shNcl,IR2h,3,Sirt6
THOC5,Q13769,THO complex subunit 5,Nucleoplasm,0,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]; transcription export complex [GO:0000346],"Differentiation, mRNA processing, mRNA splicing, mRNA transport, Transport",RNA-binding,9606.ENSP00000420306,Nuclear Pore,deepskyblue3,4,5.537555556,0,shScramble,0,IR2h,3,Sirt6
EIF3K,Q9UBQ5,Eukaryotic translation initiation factor 3 subunit K ,Nucleus_1,0,cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; membrane [GO:0016020]; nucleus [GO:0005634],formation of cytoplasmic translation initiation complex [GO:0001732]; regulation of translational initiation [GO:0006446]; translational initiation [GO:0006413],ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743],9606.ENSP00000248342,Ribosome Biosynthesis,lightgreen,7,4.246111111,4.743111111,shScramble,shNcl,IR2h,3,Sirt6
EIF4G1,Q04637,Eukaryotic translation initiation factor 4 gamma 1 ,Nucleus_1,0,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; membrane [GO:0016020]; nucleus [GO:0005634]; postsynapse [GO:0098794]; ribosome [GO:0005840],behavioral fear response [GO:0001662]; cap-dependent translational initiation [GO:0002191]; cellular response to nutrient levels [GO:0031669]; energy homeostasis [GO:0097009]; lung development [GO:0030324]; macromolecule biosynthetic process [GO:0009059]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of autophagy [GO:0010507]; negative regulation of peptidyl-threonine phosphorylation [GO:0010801]; neuron differentiation [GO:0030182]; positive regulation of cell growth [GO:0030307]; positive regulation of eukaryotic translation initiation factor 4F complex assembly [GO:1905537]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of mRNA cap binding [GO:1905612]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein localization to cell periphery [GO:1904377]; positive regulation of protein metabolic process [GO:0051247]; positive regulation of translation in response to endoplasmic reticulum stress [GO:0036493]; regulation of cellular response to stress [GO:0080135]; regulation of presynapse assembly [GO:1905606]; regulation of translational initiation [GO:0006446]; response to ethanol [GO:0045471]; translation [GO:0006412]; translational initiation [GO:0006413],"ATP binding [GO:0005524]; eukaryotic initiation factor 4E binding [GO:0008190]; molecular adaptor activity [GO:0060090]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation factor activity, RNA binding [GO:0008135]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]",9606.ENSP00000416255,Ribosome Biosynthesis,lightgreen,7,0,5.383222222,0,shNcl,IR2h,3,Sirt6
NOB1,Q9ULX3,RNA-binding protein NOB1 ,Nucleus_1,0,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]",maturation of SSU-rRNA [GO:0030490]; rRNA processing [GO:0006364]; visual perception [GO:0007601],metal ion binding [GO:0046872]; RNA endonuclease activity [GO:0004521],9606.ENSP00000268802,Ribosome Biosynthesis,lightgreen,7,5.508333333,5.838,shScramble,shNcl,IR2h,3,Sirt6
POM121C,A8CG34,POM121 transmembrane nucleoporin C,Nucleoplasm/NuclearMem,0,endoplasmic reticulum membrane [GO:0005789]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654],"mRNA transport, Protein transport, Translocation, Transport",nuclear localization sequence binding [GO:0008139]; structural constituent of nuclear pore [GO:0017056],9606.ENSP00000481575,Nuclear Pore,deepskyblue3,4,4.058888889,0,shScramble,0,IR2h,3,Sirt6
WARS1,P23381,"Tryptophan--tRNA ligase, cytoplasmic ",Nucleus_1,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],angiogenesis [GO:0001525]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of protein kinase activity [GO:0006469]; positive regulation of gene expression [GO:0010628]; positive regulation of protein-containing complex assembly [GO:0031334]; regulation of angiogenesis [GO:0045765]; translation [GO:0006412]; tryptophanyl-tRNA aminoacylation [GO:0006436],ATP binding [GO:0005524]; kinase inhibitor activity [GO:0019210]; protein domain specific binding [GO:0019904]; protein homodimerization activity [GO:0042803]; protein kinase binding [GO:0019901]; tryptophan-tRNA ligase activity [GO:0004830],9606.ENSP00000347495,Ribosome Biosynthesis,lightgreen,7,0,3.095444444,0,shNcl,IR2h,3,Sirt6
ZC3HAV1,Q7Z2W4,Zinc finger CCCH-type antiviral protein 1 ,Nucleoplasm,0,nucleus ,RNA processing ,RNA binding ,9606.ENSP00000242351,RNA Metabolism,gold,8,4.867333333,6.596,shScramble,shNcl,IR2h,3,Sirt6
TMEM209,Q96SK2,Transmembrane protein 209,Nucleoplasm/NuclearMem,0,Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nuclear envelope [GO:0005635],0,0,9606.ENSP00000380747,Nuclear Pore,deepskyblue3,4,3.853666667,0,shScramble,0,IR2h,3,Sirt6
ZC3H14,Q6PJT7,Zinc finger CCCH-type containing 14,Nucleoplasm/Nucleolar_Rim,0,ribonucleoprotein complex ,RNA processing ,mRNA binding ,9606.ENSP00000251038,RNA Metabolism,gold,8,4.844333333,7.6,shScramble,shNcl,IR2h,3,Sirt6
ZC3H11A,O75152,Zinc finger CCCH-type containing 11A,Nucleoplasm,0,nucleoplasm,poly(A)+ mRNA export from nucleus,mRNA binding,9606.ENSP00000491830,RNA Metabolism,gold,8,4.338666667,5.143666667,shScramble,shNcl,IR2h,3,Sirt6
SDAD1,Q9NVU7,SDA1 domain containing 1,Nucleoplasm/Nucleoli,0,nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"Protein transport, Ribosome biogenesis, Transport",0,9606.ENSP00000348596,Nuclear Pore,deepskyblue3,4,5.222333333,0,shScramble,0,IR2h,3,Sirt6
XAB2,Q9HCS7,XPA binding protein 2,Nucleoplasm,HR,Prp19 complex,"mRNA splicing, via spliceosome",protein binding,9606.ENSP00000351137,RNA Metabolism,gold,8,5.822666667,6.822666667,shScramble,shNcl,IR2h,3,Sirt6
USP39,Q53GS9,Ubiquitin specific peptidase 39,Nucleoplasm,0,spliceosomal complex,"mRNA splicing, via spliceosome",thiol-dependent ubiquitin-specific protease activity,9606.ENSP00000312981,RNA Metabolism,gold,8,7.294666667,6.579333333,shScramble,shNcl,IR2h,3,Sirt6
NUP58,Q9BVL2,Nucleoporin p58/p45 ,Nucleus_1,0,nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643],mRNA transport [GO:0051028]; nucleocytoplasmic transport [GO:0006913]; protein transport [GO:0015031]; regulation of protein import into nucleus [GO:0042306],identical protein binding [GO:0042802]; nuclear localization sequence binding [GO:0008139]; protein-containing complex binding [GO:0044877]; structural constituent of nuclear pore [GO:0017056],9606.ENSP00000371155,Nuclear Pore,deepskyblue3,4,5.959888889,0,shScramble,0,IR2h,3,Sirt6
UPF1,Q92900,UPF1 RNA helicase and ATPase,Nucleoplasm,0," chromosome, telomeric region [GO:0000781]",RNA processing ,RNA helicase activity ,9606.ENSP00000470142,RNA Metabolism,gold,8,4.906666667,7.195666667,shScramble,shNcl,IR2h,3,Sirt6
U2SURP,O15042,U2 snRNP associated SURP domain containing,Nucleoplasm,RLOOPS,nucleoplasm ,RNA processing ,RNA binding ,9606.ENSP00000418563,RNA Metabolism,gold,8,7.396,8.266333333,shScramble,shNcl,IR2h,3,Sirt6
TIMM50,Q3ZCQ8,Translocase of inner mitochondrial membrane 50,Nucleoplasm,0,nuclear speck,release of cytochrome c from mitochondria,protein tyrosine phosphatase activity,9606.ENSP00000445806,RNA Metabolism,gold,8,6.135666667,7.674333333,shScramble,shNcl,IR2h,3,Sirt6
RPL23,P62829,Large ribosomal subunit protein uL14 ,Nucleoplasm,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000420311,p53 Pathway,tomato,5,5.199777778,0,shScramble,0,IR2h,3,Sirt6
THOC3,Q96J01,THO complex subunit 3,Nucleoplasm,0,THO complex part of transcription export complex,RNA splicing,RNA binding,9606.ENSP00000265097,RNA Metabolism,gold,8,4.676111111,3.771111111,shScramble,shNcl,IR2h,3,Sirt6
TFB1M,Q8WVM0,"Dimethyladenosine transferase 1, mitochondrial ",Nucleoplasm,0,mitochondrial nucleoid,rRNA methylation,"rRNA (adenine-N6,N6-)-dimethyltransferase activity",9606.ENSP00000356134,RNA Metabolism,gold,8,5.910777778,6.085444444,shScramble,shNcl,IR2h,3,Sirt6
TARDBP,Q13148,TAR DNA binding protein,Nucleoplasm,DSB,nucleoplasm ,3'-UTR-mediated mRNA destabilization ,RNA binding ,9606.ENSP00000240185,RNA Metabolism,gold,8,6.725444444,5.885444444,shScramble,shNcl,IR2h,3,Sirt6
SYNCRIP,O60506,Synaptotagmin binding cytoplasmic RNA interacting protein,Nucleoplasm,MMR,CRD-mediated mRNA stability complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000358635,RNA Metabolism,gold,8,4.944666667,7.299666667,shScramble,shNcl,IR2h,3,Sirt6
STRAP,Q9Y3F4,Serine-threonine kinase receptor-associated protein ,Nucleoplasm,0,SMN-Sm protein complex ,"transcription, DNA-templated ",mRNA binding ,9606.ENSP00000392270,RNA Metabolism,gold,8,5.650111111,5.615777778,shScramble,shNcl,IR2h,3,Sirt6
SRRM2,Q9UQ35,Serine/arginine repetitive matrix 2,Nucleoplasm,HR,spliceosomal complex ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000301740,RNA Metabolism,gold,8,8.071777778,9.686111111,shScramble,shNcl,IR2h,3,Sirt6
SNW1,Q13573,SNW domain containing 1,Nucleoplasm,HR,spliceosomal complex ,histone H3-K4 methylation ,transcription coactivator activity ,9606.ENSP00000451129,RNA Metabolism,gold,8,0,8.210444444,0,shNcl,IR2h,3,Sirt6
EIF5A,P63241,Eukaryotic translation initiation factor 5A,Nucleoplasm,0,nuclear pore ,"transcription, DNA-templated ",RNA binding ,9606.ENSP00000336702,p53 Pathway,tomato,5,5.416888889,0,shScramble,0,IR2h,3,Sirt6
SNRNP40,Q96DI7,Small nuclear ribonucleoprotein U5 subunit 40,Nucleoplasm,HR,catalytic step 2 spliceosome ,"mRNA splicing, via spliceosome ",RNA binding ,9606.ENSP00000263694,RNA Metabolism,gold,8,8.114222222,7.673888889,shScramble,shNcl,IR2h,3,Sirt6
SNRNP200,O75643,Small nuclear ribonucleoprotein U5 subunit 200,Nucleoplasm,HR, spliceosomal complex,"mRNA splicing, via spliceosome ",RNA helicase activity ,9606.ENSP00000317123,RNA Metabolism,gold,8,9.004222222,9.896888889,shScramble,shNcl,IR2h,3,Sirt6
EBNA1BP2,Q99848,EBNA1 binding protein 2,Nucleoplasm/Nucleolar_Rim,0, nucleolus [GO:0005730],RNA processing ,RNA binding ,9606.ENSP00000407323,p53 Pathway,tomato,5,7.210444444,0,shScramble,0,IR2h,3,Sirt6
SND1,Q7KZF4,Staphylococcal nuclease domain-containing protein 1 ,Nucleoplasm,HR,RISC complex ,"transcription, DNA-templated ",nuclease activity ,9606.ENSP00000346762,RNA Metabolism,gold,8,6.982,7.691666667,shScramble,shNcl,IR2h,3,Sirt6
SMU1,Q2TAY7,WD40 repeat-containing protein SMU1 ,Nucleoplasm,0,nuclear speck ,"mRNA splicing, via spliceosome ",mRNA binding ,9606.ENSP00000380336,RNA Metabolism,gold,8,7.112888889,6.561555556,shScramble,shNcl,IR2h,3,Sirt6
