NAME,UniprotID,ProteinName,CellCompartment,DNA_Repair,GO_CC,GO_BP,GO_MF,stringId,Annotation,An.color,An.number,shScr.logFC,shNcl.logFC,shScr.Presence,shNcl.Presence,Time.Point,Order,Sensor
SNCA,P37840,Alpha-synuclein ,Nucleus_1,0,actin cytoskeleton [GO:0015629]; axon [GO:0030424]; axon terminus [GO:0043679]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; growth cone [GO:0030426]; inclusion body [GO:0016234]; lysosome [GO:0005764]; membrane [GO:0016020]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]; supramolecular fiber [GO:0099512]; synaptic vesicle membrane [GO:0030672],"activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; adult locomotory behavior [GO:0008344]; amyloid fibril formation [GO:1990000]; cellular response to copper ion [GO:0071280]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to oxidative stress [GO:0034599]; chemical synaptic transmission [GO:0007268]; dopamine biosynthetic process [GO:0042416]; dopamine uptake involved in synaptic transmission [GO:0051583]; excitatory postsynaptic potential [GO:0060079]; fatty acid metabolic process [GO:0006631]; long-term synaptic potentiation [GO:0060291]; microglial cell activation [GO:0001774]; mitochondrial ATP synthesis coupled electron transport [GO:0042775]; mitochondrial membrane organization [GO:0007006]; negative regulation of apoptotic process [GO:0043066]; negative regulation of chaperone-mediated autophagy [GO:1904715]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; negative regulation of dopamine uptake involved in synaptic transmission [GO:0051585]; negative regulation of exocytosis [GO:0045920]; negative regulation of microtubule polymerization [GO:0031115]; negative regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902957]; negative regulation of monooxygenase activity [GO:0032769]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of norepinephrine uptake [GO:0051622]; negative regulation of platelet-derived growth factor receptor signaling pathway [GO:0010642]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of serotonin uptake [GO:0051612]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transporter activity [GO:0032410]; neuron apoptotic process [GO:0051402]; neutral lipid metabolic process [GO:0006638]; phospholipid metabolic process [GO:0006644]; positive regulation of apoptotic process [GO:0043065]; positive regulation of endocytosis [GO:0045807]; positive regulation of exocytosis [GO:0045921]; positive regulation of glutathione peroxidase activity [GO:1903284]; positive regulation of hydrogen peroxide catabolic process [GO:1903285]; positive regulation of inflammatory response [GO:0050729]; positive regulation of inositol phosphate biosynthetic process [GO:0060732]; positive regulation of neurotransmitter secretion [GO:0001956]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein localization to cell periphery [GO:1904377]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; positive regulation of receptor recycling [GO:0001921]; positive regulation of release of sequestered calcium ion into cytosol [GO:0051281]; positive regulation of SNARE complex assembly [GO:0035543]; protein destabilization [GO:0031648]; protein tetramerization [GO:0051262]; receptor internalization [GO:0031623]; regulation of acyl-CoA biosynthetic process [GO:0050812]; regulation of dopamine secretion [GO:0014059]; regulation of glutamate secretion [GO:0014048]; regulation of locomotion [GO:0040012]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of macrophage activation [GO:0043030]; regulation of norepinephrine uptake [GO:0051621]; regulation of phospholipase activity [GO:0010517]; regulation of presynapse assembly [GO:1905606]; regulation of reactive oxygen species biosynthetic process [GO:1903426]; regulation of synaptic vesicle recycling [GO:1903421]; regulation of transmembrane transporter activity [GO:0022898]; response to interleukin-1 [GO:0070555]; response to iron(II) ion [GO:0010040]; response to lipopolysaccharide [GO:0032496]; response to magnesium ion [GO:0032026]; response to type II interferon [GO:0034341]; response to xenobiotic stimulus [GO:0009410]; SNARE complex assembly [GO:0035493]; supramolecular fiber organization [GO:0097435]; synapse organization [GO:0050808]; synaptic vesicle endocytosis [GO:0048488]; synaptic vesicle exocytosis [GO:0016079]; synaptic vesicle priming [GO:0016082]; synaptic vesicle transport [GO:0048489]",actin binding [GO:0003779]; alpha-tubulin binding [GO:0043014]; calcium ion binding [GO:0005509]; copper ion binding [GO:0005507]; cuprous ion binding [GO:1903136]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; dynein complex binding [GO:0070840]; ferrous iron binding [GO:0008198]; histone binding [GO:0042393]; Hsp70 protein binding [GO:0030544]; identical protein binding [GO:0042802]; kinesin binding [GO:0019894]; lipid binding [GO:0008289]; magnesium ion binding [GO:0000287]; molecular adaptor activity [GO:0060090]; oxidoreductase activity [GO:0016491]; phospholipid binding [GO:0005543]; phosphoprotein binding [GO:0051219]; protein kinase inhibitor activity [GO:0004860]; SNARE binding [GO:0000149]; tau protein binding [GO:0048156]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270],9606.ENSP00000500990,Proteasome,grey,6,1.933444444,0,shScramble,0,IR2h,3,Ku80ID
DHX37,Q8IY37,DEAH-box helicase 37,NuclearMem,0,cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"brain development [GO:0007420]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of male gonad development [GO:2000020]; ribosomal small subunit biogenesis [GO:0042274]; ribosome assembly [GO:0042255]; ribosome biogenesis [GO:0042254]","Helicase, Hydrolase",9606.ENSP00000311135,Ribosome Biosynthesis,lightgreen,7,3.933444444,0,shScramble,0,IR2h,3,Ku80ID
GAPDH,P04406,Glyceraldehyde-3-phosphate dehydrogenase,NuclearMem,DSB,GAIT complex ,protein stabilization ,NAD binding ,9606.ENSP00000380070,Ribosome Biosynthesis,lightgreen,7,3.235666667,0,shScramble,0,IR2h,3,Ku80ID
MRPS23,Q9Y3D9,Mitochondrial ribosomal protein S23,NuclearMem,0,mitochondrial inner membrane [GO:0005743]; mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965],mitochondrial translation [GO:0032543],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000320184,Ribosome Biosynthesis,lightgreen,7,2.714888889,0,shScramble,0,IR2h,3,Ku80ID
GNL2,Q13823,G protein nucleolar 2,Nucleolar_Rim,DSB,nucleolus ,ribosome biogenesis ,RNA binding ,9606.ENSP00000362153,Ribosome Biosynthesis,lightgreen,7,7.470888889,0,shScramble,0,IR2h,3,Ku80ID
DDX28,Q9NUL7,DEAD-box helicase 28,Nucleoli,0,cytosol [GO:0005829]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; ribonucleoprotein granule [GO:0035770],Ribosome biogenesis,"Helicase, Hydrolase, RNA-binding, rRNA-binding",9606.ENSP00000332340,Ribosome Biosynthesis,lightgreen,7,3.948222222,0,shScramble,0,IR2h,3,Ku80ID
DDX31,Q9H8H2,DEAD-box helicase 31,Nucleoli,0,Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; nucleus [GO:0005634],ribosome biogenesis [GO:0042254],"Helicase, Hydrolase, Isomerase, RNA-binding",9606.ENSP00000361232,Ribosome Biosynthesis,lightgreen,7,3.449,0,shScramble,0,IR2h,3,Ku80ID
DHX33,Q9H6R0,DEAH-box helicase 33,Nucleoli,0,nucleolus,ositive regulation of transcription from RNA polymerase I promote,helicase activity,9606.ENSP00000225296,Ribosome Biosynthesis,lightgreen,7,3.203444444,0,shScramble,0,IR2h,3,Ku80ID
MRPS27,Q92552,Mitochondrial ribosomal protein S27,Nucleoli,0,nucleolus ,ribosome biogenesis ,rRNA binding ,9606.ENSP00000426941,Ribosome Biosynthesis,lightgreen,7,4.170666667,0,shScramble,0,IR2h,3,Ku80ID
NOL10,Q9BSC4,Nucleolar protein 10,Nucleoli,0,nucleolus [GO:0005730]; small-subunit processome [GO:0032040],"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]",RNA binding [GO:0003723],9606.ENSP00000371101,Ribosome Biosynthesis,lightgreen,7,3.972333333,0,shScramble,0,IR2h,3,Ku80ID
NOL9,Q5SY16,Nucleolar protein 9,Nucleoli,DSB,nucleolus ,RNA processing ,RNA binding ,9606.ENSP00000366934,Ribosome Biosynthesis,lightgreen,7,6.800444444,0,shScramble,0,IR2h,3,Ku80ID
NVL,O15381,Nuclear VCP like,Nucleoli,0,nucleolus,ribosome biogenesis,RNA binding,9606.ENSP00000281701,Ribosome Biosynthesis,lightgreen,7,6.380555556,0,shScramble,0,IR2h,3,Ku80ID
PAK1IP1,Q9NWT1,PAK1 interacting protein 1,Nucleoli,0,nucleolus [GO:0005730],Ribosome biogenesis,Signal transduction inhibitor,9606.ENSP00000368887,Ribosome Biosynthesis,lightgreen,7,4.323444444,0,shScramble,0,IR2h,3,Ku80ID
PWP2,Q15269,PWP2 small subunit processome component,Nucleoli,0,Pwp2p-containing subcomplex of 90S preribosome ,ribosome biogenesis ,RNA binding ,9606.ENSP00000291576,Ribosome Biosynthesis,lightgreen,7,6.064777778,0,shScramble,0,IR2h,3,Ku80ID
RPF1,Q9H9Y2,Ribosome production factor 1 homolog,Nucleoli,0,"preribosome, large subunit precursor ",rRNA processing ,RNA binding ,9606.ENSP00000359688,Ribosome Biosynthesis,lightgreen,7,2.566888889,0,shScramble,0,IR2h,3,Ku80ID
RPL19,P84098,Ribosomal protein L19,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000225430,Ribosome Biosynthesis,lightgreen,7,7.047222222,0,shScramble,0,IR2h,3,Ku80ID
RPL34,P49207,Ribosomal protein L34,Nucleoli,NHEJ,nucleolus,translation,structural constituent of ribosome,9606.ENSP00000378163,Ribosome Biosynthesis,lightgreen,7,6.638333333,0,shScramble,0,IR2h,3,Ku80ID
RPL7,P18124,Ribosomal protein L7,Nucleoli,0,ribonucleoprotein complex ,rRNA processing ,structural constituent of ribosome ,9606.ENSP00000339795,Ribosome Biosynthesis,lightgreen,7,5.342111111,0,shScramble,0,IR2h,3,Ku80ID
RPL7A,P62424,Ribosomal protein L7a,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000361076,Ribosome Biosynthesis,lightgreen,7,6.566444444,0,shScramble,0,IR2h,3,Ku80ID
RPL7L1,Q6DKI1,Ribosomal protein L7 like 1,Nucleoli,0,cytosolic large ribosomal subunit [GO:0022625]; mitochondrion [GO:0005739]; nucleolus [GO:0005730],"blastocyst formation [GO:0001825]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]","Ribonucleoprotein, Ribosomal protein",9606.ENSP00000418221,Ribosome Biosynthesis,lightgreen,7,4.78,0,shScramble,0,IR2h,3,Ku80ID
RPL9,P32969,Ribosomal protein L9,Nucleoli,0,cytosolic large ribosomal subunit ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000494697,Ribosome Biosynthesis,lightgreen,7,6.128111111,0,shScramble,0,IR2h,3,Ku80ID
RPS26,P62854,Ribosomal protein S26,Nucleoli,0,cytoplasm [GO:0005737]; cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; ribosome [GO:0005840]; small ribosomal subunit [GO:0015935]; synapse [GO:0045202],cytoplasmic translation [GO:0002181]; negative regulation of RNA splicing [GO:0033119]; translation [GO:0006412],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000348849,Ribosome Biosynthesis,lightgreen,7,5.07,0,shScramble,0,IR2h,3,Ku80ID
TBL3,Q12788,Transducin beta like 3,Nucleoli,0,nucleolus,rRNA processing,RNA binding,9606.ENSP00000454836,Ribosome Biosynthesis,lightgreen,7,6.618,0,shScramble,0,IR2h,3,Ku80ID
URB2,Q14146,URB2 ribosome biogenesis homolog,Nucleoli,0,nucleolus,ribosome biogenesis,0,9606.ENSP00000258243,Ribosome Biosynthesis,lightgreen,7,2.650222222,0,shScramble,0,IR2h,3,Ku80ID
UTP15,Q8TED0,UTP15 small subunit processome component,Nucleoli,0, nucleolus [GO:0005730],rRNA processing ,rRNA binding ,9606.ENSP00000296792,Ribosome Biosynthesis,lightgreen,7,4.311222222,0,shScramble,0,IR2h,3,Ku80ID
UTP25,Q68CQ4,U3 small nucleolar RNA-associated protein 25 homolog ,Nucleoli,0,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"embryonic organ development [GO:0048568]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; positive regulation of embryonic development [GO:0040019]; protein catabolic process [GO:0030163]; protein destabilization [GO:0031648]; protein localization to nucleolus [GO:1902570]",RNA binding [GO:0003723]; rRNA binding [GO:0019843]; U3 snoRNA binding [GO:0034511],9606.ENSP00000419005,Ribosome Biosynthesis,lightgreen,7,2.931777778,0,shScramble,0,IR2h,3,Ku80ID
WDR46,O15213,WD repeat domain 46,Nucleoli,0,nucleolus,ribosomal small subunit biogenesis,RNA binding,9606.ENSP00000363746,Ribosome Biosynthesis,lightgreen,7,6.391,0,shScramble,0,IR2h,3,Ku80ID
EEF1B2,P24534,Eukaryotic translation elongation factor 1 beta 2,Nucleoli_FibrillarCenter,0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853],Protein biosynthesis,Elongation factor,9606.ENSP00000376055,Ribosome Biosynthesis,lightgreen,7,5.659222222,0,shScramble,0,IR2h,3,Ku80ID
HEATR1,Q9H583,HEAT repeat containing 1,Nucleoli_FibrillarCenter,DSB,nucleolus ,rRNA processing ,RNA binding ,9606.ENSP00000355541,Ribosome Biosynthesis,lightgreen,7,4.715111111,0,shScramble,0,IR2h,3,Ku80ID
UTP4,Q969X6,UTP4 small subunit processome component,Nucleoli_FibrillarCenter,0, t-UTP complex [GO:0034455],rRNA processing ,rRNA binding ,9606.ENSP00000327179,Ribosome Biosynthesis,lightgreen,7,4.163,0,shScramble,0,IR2h,3,Ku80ID
EIF2A,Q9BY44,Eukaryotic translation initiation factor 2A ,Nucleoplasm,0, eukaryotic translation initiation factor 2 complex [GO:0005850],translational initiation,ribosome binding ,9606.ENSP00000417229,Ribosome Biosynthesis,lightgreen,7,3.171444444,0,shScramble,0,IR2h,3,Ku80ID
FASTKD2,Q9NYY8,"FAST kinase domain-containing protein 2, mitochondrial",Nucleoplasm,0,mitochondrial matrix [GO:0005759],RNA processing ,RNA binding ,9606.ENSP00000385990,Ribosome Biosynthesis,lightgreen,7,5.606555556,0,shScramble,0,IR2h,3,Ku80ID
FCF1,Q9Y324,FCF1 rRNA-processing protein,Nucleoplasm,0,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"Ribosome biogenesis, rRNA processing",RNA binding [GO:0003723],9606.ENSP00000344393,Ribosome Biosynthesis,lightgreen,7,3.668444444,0,shScramble,0,IR2h,3,Ku80ID
GCN1L1,Q92616,Stalled ribosome sensor GCN1 ,Nucleoplasm,0,ribosome,ribosome biogenesis ,protein kinase binding ,9606.ENSP00000300648,Ribosome Biosynthesis,lightgreen,7,2.151666667,0,shScramble,0,IR2h,3,Ku80ID
GFM1,Q96RP9,G elongation factor mitochondrial 1,Nucleoplasm,0,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],Protein biosynthesis,Elongation factor,9606.ENSP00000264263,Ribosome Biosynthesis,lightgreen,7,4.844111111,0,shScramble,0,IR2h,3,Ku80ID
GTPBP10,A4D1E9,GTP-binding protein 10 ,Nucleoplasm,0,nucleolus,ribosome biogenesis,RNA binding,9606.ENSP00000222511,Ribosome Biosynthesis,lightgreen,7,3.804222222,0,shScramble,0,IR2h,3,Ku80ID
LSG1,Q9H089,Large 60S subunit nuclear export GTPase 1,Nucleoplasm,DSB,nuclear body ,nucleocytoplasmic transport ,GTPase activity ,9606.ENSP00000265245,Ribosome Biosynthesis,lightgreen,7,5.603333333,0,shScramble,0,IR2h,3,Ku80ID
MRPL1,Q9BYD6,Large ribosomal subunit protein uL1m ,Nucleoplasm,0, mitochondrial large ribosomal subunit [GO:0005762],ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000315017,Ribosome Biosynthesis,lightgreen,7,5.512444444,0,shScramble,0,IR2h,3,Ku80ID
MRPL10,Q7Z7H8,Large ribosomal subunit protein uL10m ,Nucleoplasm,0, mitochondrial large ribosomal subunit [GO:0005762],ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000290208,Ribosome Biosynthesis,lightgreen,7,3.459777778,0,shScramble,0,IR2h,3,Ku80ID
MRPL19,P49406,Large ribosomal subunit protein bL19m ,Nucleoplasm,0,nucleus ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000377486,Ribosome Biosynthesis,lightgreen,7,5.665,0,shScramble,0,IR2h,3,Ku80ID
MRPL2,Q5T653,Mitochondrial ribosomal protein L2,Nucleoplasm,0,nucleoplasm ,ribosome biogenesis ,structural constituent of ribosome ,9606.ENSP00000373404,Ribosome Biosynthesis,lightgreen,7,5.988888889,0,shScramble,0,IR2h,3,Ku80ID
MRPL21,Q7Z2W9,Mitochondrial ribosomal protein L21,Nucleoplasm,0,mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739],mitochondrial translation [GO:0032543],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000354580,Ribosome Biosynthesis,lightgreen,7,4.152222222,0,shScramble,0,IR2h,3,Ku80ID
MRPL43,Q8N983,Mitochondrial ribosomal protein L43,Nucleoplasm,0,mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]; mitochondrion [GO:0005739],mitochondrial translation [GO:0032543]; translation [GO:0006412],"Ribonucleoprotein, Ribosomal protein",9606.ENSP00000339844,Ribosome Biosynthesis,lightgreen,7,3.773333333,0,shScramble,0,IR2h,3,Ku80ID
MRPL44,Q9H9J2,Mitochondrial ribosomal protein L44,Nucleoplasm,0,microprocessor complex [GO:0070877]; mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; RNA processing [GO:0006396],"Endonuclease, Hydrolase, Nuclease, Ribonucleoprotein, Ribosomal protein, RNA-binding",9606.ENSP00000258383,Ribosome Biosynthesis,lightgreen,7,2.754333333,0,shScramble,0,IR2h,3,Ku80ID
